,text,translation,sentiment,label
853,hehe my most fav child!!! super polite child💜💜💜,jeje mi niño más fav!!! super educado child💜💜💜💜.,0.5992160456636128,esfj
854,Happy Chinese New Year from my fam to yours! 🥰🎉🐯🦁,¡Feliz año nuevo chino de mi fam a la tuya! 🥰🎉🐯🦁,0.3362400518563253,esfj
855,pergi rumah jiran to give them our doorgift. Balik dengan two months worth of baju baru. My neighbours are too swee…,pergi rumah jiran para darles nuestro regalo de puerta. Balik dengan dos meses de baju baru. Mis vecinos son demasiado...,0.0675950703041781,esfj
856,JISOO’s acting is so so so good!! Can’t believe its #SnowdropFinale ; SEE YOU SOON JISOO!!,"¡¡La actuación de JISOO es tan, tan, tan buena!! No puedo creer su #SnowdropFinale ; ¡¡NOS VEMOS PRONTO JISOO!!",0.0047153614793146,esfj
857,I ordered some of my furnitures from IKEA through personal shopper and I send it all to my aunty’s place since I’m…,Encargué algunos de mis muebles de IKEA a través de personal shopper y lo envié todo a casa de mi tía ya que estoy...,0.0017853566677568,esfj
858,"Praying for the father well being. He is a sole survivor and I don’t know how the father going to overcome this, bu…","Rezando por el bienestar del padre. Él es el único superviviente y no sé cómo el padre va a superar esto, pero...",0.000150303704151,esfj
859,Yes &amp; No.,Sí &amp; No.,0.0501289860379222,esfj
860,@nabilahudatahar 💜🥰,@nabilahudatahar 💜🥰,0.4978922592055748,esfj
861,Hang out with my high school besties before I leave and I’m still disappointed as I cannot meet CCL 3 years in a row.,Pasar el rato con mis mejores amigos del instituto antes de irme y todavía estoy decepcionado por no poder reunirme con CCL 3 años seguidos.,5.753516072199164e-06,esfj
862,https://t.co/FgLUVk63Z5 #stepout #bsc #airdrop,https://t.co/FgLUVk63Z5 #stepout #bsc #airdrop,0.4978922592055748,esfj
863,"@mir4_nft @kiminstein @nagne117 @HJun1115
 #NFTs #nftart
#NFTCommunity #Nftcollector #NFT #NFTcollections","@mir4_nft @kiminstein @nagne117 @HJun1115
 #NFTs #nftart
#NFTCommunity #Nftcollector #NFT #NFTcollections",0.4978922592055748,esfj
864,@KLAY_check @taeminvvvv @0167626405 @SeonsiKing,@KLAY_check @taeminvvvv @0167626405 @SeonsiKing,0.4978922592055748,esfj
865,@KlayApe @MTDZ_THE_GAME @MetaToyDragonZ @Klaytn_KR @taeminvvvv @0167626405 @SeonsiKing,@KlayApe @MTDZ_THE_GAME @MetaToyDragonZ @Klaytn_KR @taeminvvv @0167626405 @SeonsiKing,0.4978922592055748,esfj
866,@Naback222 @HALONFTOFFICIAL @debuho1 @taeminvvvv @0167626405 @SeonsiKing,@Naback222 @HALONFTOFFICIAL @debuho1 @taeminvvvv @0167626405 @SeonsiKing,0.4978922592055748,esfj
867,@Naback222 @BotGuevara @patience0703 @taeminvvvv @0167626405 @SeonsiKing,@Naback222 @BotGuevara @patience0703 @taeminvvvv @0167626405 @SeonsiKing,0.4978922592055748,esfj
868,"@taeminvvvv
 
@0167626405
 
@SeonsiKing

pardac86#2426","@taeminvvvv
 
@0167626405
 
@SeonsiKing

pardac86#2426",0.4978922592055748,esfj
869,@HoneyBottle_KAP @SuperWalk_ @peterpan4396 @taeminvvvv @0167626405 @SeonsiKing,@HoneyBottle_KAP @SuperWalk_ @peterpan4396 @taeminvvvv @0167626405 @SeonsiKing,0.4978922592055748,esfj
870,@SuperWalk_ @taeminvvvv @0167626405 @SeonsiKing,@SuperWalk_ @taeminvvvv @0167626405 @SeonsiKing,0.4978922592055748,esfj
871,"@HoneyBottle_KAP @SuperWalk_ @peterpan4396 @taeminvvvv @0167626405 @SeonsiKing
pardac86#2426","@HoneyBottle_KAP @SuperWalk_ @peterpan4396 @taeminvvv @0167626405 @SeonsiKing
pardac86#2426",0.4978922592055748,esfj
872,@HoneyBottle_KAP @Primatesnft @peterpan4396 @taeminvvvv @0167626405 @SeonsiKing,@HoneyBottle_KAP @Primatesnft @peterpan4396 @taeminvvvv @0167626405 @SeonsiKing,0.4978922592055748,esfj
873,@Puuvillasociety @dudrms606 @Lynn_7899 @Naback222,@Puuvillasociety @dudrms606 @Lynn_7899 @Naback222,0.4978922592055748,esfj
874,@KingdomNFT @AudiOfficial @unoflucht @jjangwin10 @conanYun15 @saritaaa1004,@KingdomNFT @AudiOfficial @unoflucht @jjangwin10 @conanYun15 @saritaaa1004,0.4978922592055748,esfj
875,@MetaToyDragonZ @kksk10004 @poodle__b @Cozytory,@MetaToyDragonZ @kksk10004 @poodle__b @Cozytory,0.4978922592055748,esfj
876,@AmeerHussainn @AudiOfficial @unoflucht @kiminstein @nagne117 @HJun1115,@AmeerHussainn @AudiOfficial @unofair @kiminstein @nagne117 @HJun1115,0.4978922592055748,esfj
877,@metakongz_G @AudiOfficial @unoflucht @kiminstein @nagne117 @HJun1115,@metakongz_G @AudiOfficial @unofair @kiminstein @nagne117 @HJun1115,0.4978922592055748,esfj
878,@eth_apple @AudiOfficial @unoflucht @kiminstein @nagne117 @HJun1115,@eth_apple @AudiOfficial @unoflucht @kiminstein @nagne117 @HJun1115,0.4978922592055748,esfj
879,@jr20219 굿!,@jr20219 ¡Bien!,0.6323720940364075,esfj
880,@CoinWalk_ @kiminstein @nagne117 @HJun1115,@CoinWalk_ @kiminstein @nagne117 @HJun1115,0.4978922592055748,esfj
881,@KlayCity pardac86#2426,@KlayCity pardac86#2426,0.4978922592055748,esfj
882,@Naback222 @TheChibiClub @JH_purez @Wjyunkimoddi @kongs1028,@Naback222 @TheChibiClub @JH_purez @Wjyunkimoddi @kongs1028,0.4978922592055748,esfj
883,@DopeVoyage @dogesoundclub @Naback222 @ljfly10 @Lynn_7899,@DopeVoyage @dogesoundclub @Naback222 @ljfly10 @Lynn_7899,0.4978922592055748,esfj
884,@CoinWalk_ @kiminstein @nagne117,@CoinWalk_ @kiminstein @nagne117,0.4978922592055748,esfj
885,@BroskeesNFTs @giveskees @DusktopiaNFT @kiminstein @nagne117 @HJun1115,@BroskeesNFTs @giveskees @DusktopiaNFT @kiminstein @nagne117 @HJun1115,0.4978922592055748,esfj
886,@DusktopiaNFT @debuho1 @DusktopiaHQ @kiminstein @nagne117 @HJun1115,@DusktopiaNFT @debuho1 @DusktopiaHQ @kiminstein @nagne117 @HJun1115,0.4978922592055748,esfj
887,@debuho1 @FlipprTool @kiminstein @nagne117 @HJun1115,@debuho1 @FlipprTool @kiminstein @nagne117 @HJun1115,0.4978922592055748,esfj
888,@debuho1 @CoinWalk_ @JH_purez @Wjyunkimoddi @kongs1028,@debuho1 @CoinWalk_ @JH_purez @Wjyunkimoddi @kongs1028,0.4978922592055748,esfj
889,@Naback222 @MetaBeasts @MAe838JGAh2X0AG @haehu4 @seoulykyk,@Naback222 @MetaBeasts @MAe838JGAh2X0AG @haehu4 @seoulykyk,0.4978922592055748,esfj
890,"@terraworldme @SeonsiKing
@ye3mmmi
@HabizMaker @mmnnk6653","@terraworldme @SeonsiKing
@ye3mmmi
@HabizMaker @mmnnk6653",0.4978922592055748,esfj
891,@CoinWalk_ @naback222 @Soljovencito @psc234,@CoinWalk_ @naback222 @Soljovencito @psc234,0.4978922592055748,esfj
892,@andrew__kramar @Hyundai_NFT good,@andrew__kramar @Hyundai_NFT bien,0.6323720940364075,esfj
893,"@Hyundai_NFT When you enter a movie, you can have emotions and feelings that transcend time and space. In the Hyund…","@Hyundai_NFT Cuando entras en una película, puedes tener emociones y sentimientos que trascienden el tiempo y el espacio. En el Hyund...",0.000805108899736,esfj
894,@YoonSpencer @Hyundai_NFT 귀엽네요,@YoonSpencer @Hyundai_NFT Eso es lindo.,0.1097726072541049,esfj
895,@PlanetRiftGame @TheSandboxGame @borgetsebastien @sayhi002860771 @Deotjam @ksw910925,@PlanetRiftGame @TheSandboxGame @borgetsebastien @sayhi002860771 @Deotjam @ksw910925,0.4978922592055748,esfj
896,@p2eall @sayhi002860771 @Deotjam @ksw910925,@p2eall @sayhi002860771 @Deotjam @ksw910925,0.4978922592055748,esfj
897,@alisajwanii @MindblowonNFT @taeminvvvv @0167626405 @SeonsiKing,@alisajwanii @MindblowonNFT @taeminvvvv @0167626405 @SeonsiKing,0.4978922592055748,esfj
898,@klaydice @Bitrisecapital_ @JH_purez @Wjyunkimoddi @kongs1028,@klaydice @Bitrisecapital_ @JH_purez @Wjyunkimoddi @kongs1028,0.4978922592055748,esfj
899,@Naback222 @keroz_official @JH_purez @Wjyunkimoddi @kongs1028,@Naback222 @keroz_official @JH_purez @Wjyunkimoddi @kongs1028,0.4978922592055748,esfj
900,"@metakongz_G @meta_kongz They are doing their best. In addition to various and great collaborations, we are current…","@metakongz_G @meta_kongz Hacen lo que pueden. Además de varias y grandes colaboraciones, actualmente estamos...",0.0388862677150764,esfj
901,@cocacola1146 @HabizMaker @mmnnk6653 @TheArt2909,@cocacola1146 @HabizMaker @mmnnk6653 @TheArt2909,0.4978922592055748,esfj
902,@THENFTSTAR @opensea I'm always cheering for you. I want to be another fan in the metaverse world. Fighting!,@THENFTSTAR @opensea Siempre te estoy animando. Quiero ser una fan más en el mundo del metaverso. ¡A luchar!,0.1061185039039601,esfj
903,"@CoinWalk_ @HabizMaker @mmnnk6653 @TheArt2909
pardac86#2426","@CoinWalk_ @HabizMaker @mmnnk6653 @TheArt2909
pardac86#2426",0.4978922592055748,esfj
904,"@Hyundai_NFT @winiboy1011 @haehu4 @seoulykyk
@jacksmi14256888 @rbxo92 @min2032
@winiboy1011 @RooRuuRii @johnkimjin…","@Hyundai_NFT @winiboy1011 @haehu4 @seoulykyk
@jacksmi14256888 @rbxo92 @min2032
@winiboy1011 @RooRuuRii @johnkimjin...",0.4978922592055748,esfj
905,"@Hyundai_NFT @coinisthebest @igeohyeon @sss152123
@flarrs315 @Double_D_on @kth7747
@kksk10004 @poodle__b @Cozytory…","@Hyundai_NFT @coinisthebest @igeohyeon @sss152123
@flarrs315 @Double_D_on @kth7747
@kksk10004 @poodle__b @Cozytory...",0.4978922592055748,esfj
906,@HappierTown @naback222 @Soljovencito @psc234,@HappierTown @naback222 @Soljovencito @psc234,0.4978922592055748,esfj
907,@klaydrunkendoll @HabizMaker @mmnnk6653 @TheArt2909,@klaydrunkendoll @HabizMaker @mmnnk6653 @TheArt2909,0.4978922592055748,esfj
908,@KLAY_check @HappierTown @HabizMaker @mmnnk6653 @TheArt2909,@KLAY_check @HappierTown @HabizMaker @mmnnk6653 @TheArt2909,0.4978922592055748,esfj
909,"@COLLEXXofficial @HabizMaker @mmnnk6653 @TheArt2909
pardac86#2426","@COLLEXXoficial @HabizMaker @mmnnk6653 @TheArt2909
pardac86#2426",0.4978922592055748,esfj
910,"@Hyundai_NFT #Hyundai_NFT #NFT

@HabizMaker @mmnnk6653 @TheArt2909
@naback222 @Soljovencito @psc234
@Lee18328905 @rbxo92  @min2032","@Hyundai_NFT #Hyundai_NFT #NFT

@HabizMaker @mmnnk6653 @TheArt2909
@naback222 @Soljovencito @psc234
@Lee18328905 @rbxo92 @min2032",0.4978922592055748,esfj
911,"@TheSandboxKR @MetaToyDragonZ 완전 짱귀 메타토이 응원합니다 ♥ 
저도 굉장한 아이로 하나 가지고 있죠 후후
복셀도 넘넘 기대돼요 ♥

#샌박웰컴콘테스트 #더샌드박스…","@TheSandboxKR @MetaToyDragonZ Te apoyo Meta Toy ♥
Yo también tengo uno de esos, es una pasada.
Yo también estoy deseando tener el voxel ♥

#SanBakWelcomeContest #TheSandbox...",0.0381855553402947,esfj
912,@klaymutantape @klaytn_official @KlayApe @jacksmi14256888 @rbxo92 @min2032,@klaymutantape @klaytn_official @KlayApe @jacksmi14256888 @rbxo92 @min2032,0.4978922592055748,esfj
913,"유나 귀욥당.
2호팬 하기루 했당!
필승!

#YUNA #YUNITE #SEOULSTARS #pardac86 #letmeflytoyuna2 @SeoulStarsNFT @SeoulStarsYuna…","Yuna Guyobdang.
¡Fan número 2 Hagiru Haddang!
¡Debe ganar!

#YUNA #YUNITE #SEOULSTARS #pardac86 #letmeflytoyuna2 @SeoulStarsNFT @SeoulStarsYuna...",0.1470000979116435,esfj
914,"@Electropxkongz @winiboy1011 @haehu4 @seoulykyk
응원합니다!","@Electropxkongz @winiboy1011 @haehu4 @seoulykyk
¡Salud!",0.4978922592055748,esfj
915,@Atirisvvvvv @nft_momoco @THENFTSTAR @GEEKFANCYCLUB @HabizMaker @mmnnk6653 @TheArt2909,@Atirisvvvv @nft_momoco @THENFTSTAR @GEEKFANCYCLUB @HabizMaker @mmnnk6653 @TheArt2909,0.4978922592055748,esfj
916,@Unipioneer @THENFTSTAR @HabizMaker @mmnnk6653 @TheArt2909,@Unipioneer @THENFTSTAR @HabizMaker @mmnnk6653 @TheArt2909,0.4978922592055748,esfj
917,@Cryptorus_Land @THENFTSTAR 대박사건!! 감사합니다~!!,@Cryptorus_Land @THENFTSTAR 대박사건!! ¡Gracias~!!,0.5533970533999424,esfj
918,"역시 함께 갈 줄 알았습니다! 콩즈의 세계관확장 우리 같이 가요 ♥

#toxicape #BraveKongz #MetaKongz
@HabizMaker @mmnnk6653 
@TheArt2909…","Sabía que vendrías con nosotros! Expandiendo el mundo de Kongz ♥ ¡Vamos contigo!

#toxicape #BraveKongz #MetaKongz
@HabizMaker @mmnnk6653
@TheArt2909...",0.0045439495196842,esfj
919,"@toxicape2002 역시 함께 갈 줄 알았습니다! 콩즈의 세계관확장 우리 같이 가요 ♥

#toxicape #BraveKongz #MetaKongz
@HabizMaker @mmnnk6653…","Sabía que @toxicape2002 estaría allí también! Ampliando el mundo de Kongz vamos ♥

#toxicape #BraveKongz #MetaKongz
@HabizMaker @mmnnk6653...",0.0273883416265194,esfj
920,@cocacola1146 @juncovery @hoing_____ @igeohyeon,@cocacola1146 @juncovery @hoing_____ @igeohyeon,0.4978922592055748,esfj
921,@gg4dforever @Klay_Tower 참여합니다@,gg4dforever @Klay_Tower se une a @gg4dforever,0.2915045313154379,esfj
922,@MingleMint @humingkun81 @mokpo3929 @honginpyo6,@MingleMint @humingkun81 @mokpo3929 @honginpyo6,0.4978922592055748,esfj
923,"WOW GOOD PROJECT!!
@HabizMaker @mmnnk6653 @TheArt2909","¡¡WOW BUEN PROYECTO!!
@HabizMaker @mmnnk6653 @TheArt2909",0.782429480926014,esfj
924,@gg4dforever @BotGuevara 참여합니다!,¡@gg4dforever @BotGuevara está dentro!,0.4701981525813209,esfj
925,@Bounty_ATM @klayroaland @coinisthebest @igeohyeon @sss152123,@Bounty_ATM @klayroaland @coinisthebest @igeohyeon @sss152123,0.4978922592055748,esfj
926,"@gg4dforever 신청합니다
@jacksmi14256888 @rbxo92 @min2032","Estoy aplicando para @gg4dforever
@jacksmi14256888 @rbxo92 @min2032",0.2721067268860562,esfj
927,@meta_adventure @winiboy1011 @haehu4 @seoulykyk,@meta_adventure @winiboy1011 @haehu4 @seoulykyk,0.4978922592055748,esfj
928,@terraworldme @meta_kongz 정말 멋진일이 일어났습니다 어떤 의미에서도 정말 대단하다고 밖에 말할 수 없는데요 이번 테라월드와의 파트너십을 통한 세계관확장과 함께 우리 메콩이가 글로벌로 가…,"Qué cosa tan increíble ha sucedido @terraworldme @meta_kongz Sólo puedo decir que es increíble en todos los sentidos de la palabra, nuestra asociación con TerraWorld ha ampliado nuestros horizontes globales y nuestra...",0.941344711359537,esfj
929,@meta_kongz @terraworldme @metakongz_G 테라월드 넘 기대됐는 데 콩즈와의 협업이라니! 정말 놀랐어요. 테라랜드에서 뛰어놀 콩즈 기대됩니다. 협업 넘 멋져요!,@meta_kongz @terraworldme @metakongz_G ¡Qué ilusión me ha hecho ver una colaboración con Kongz! Estoy muy sorprendido. Estoy deseando ver a Kongz correteando por Terraland. ¡La colaboración es impresionante!,0.1799394239312063,esfj
930,"@choidp @HabizMaker @YOON266
#메타콩즈 #KNS","@choidp @HabizMaker @YOON266
#Metacongz #KNS",0.4978922592055748,esfj
931,@terraworldme @MAe838JGAh2X0AG @haehu4 @seoulykyk,@terraworldme @MAe838JGAh2X0AG @haehu4 @seoulykyk,0.4978922592055748,esfj
