,text,label,translation
709,"@ChowaMusamba He was awful against ivory coast, awful is me being modest. He was average against Comoros. 50% of hi…",estj,"@ChowaMusamba Estuvo horrible contra Costa de Marfil, horrible soy yo siendo modesto. Fue promedio contra Comoras. 50% de su..."
710,@bflowmusic Kiyola 😂,estj,@bflowmusic Kiyola 😂
711,"@wherestheleekma @scottrdavis91 @JamesBruce131 Still vague. That still vague, one ought to have a reason account to…",estj,"@wherestheleekma @scottrdavis91 @JamesBruce131 Todavía vaga. Que todavía vaga, uno debe tener una cuenta de razón para..."
712,"@justSewani Of course, it was not meant as a discouragement, 
Keep at it! 🙏🏿",estj,"@justSewani Por supuesto, no pretendía desanimar,
¡Sigue así! 🙏🏿"
713,"@justSewani Zed companies share the same mother and father, it's either you're over qualified, under qualified, ove…",estj,"@justSewani Zed las empresas comparten la misma madre y el mismo padre, o te sobra cualificación, o te falta, o te sobra...."
714,"@FMwenge Wish I could be at heroes but I have a sore throat, I feel so drained.",estj,"@FMwenge Ojalá pudiera estar en los héroes, pero tengo dolor de garganta, me siento tan agotado."
715,"@FMwenge Favorites, yes, but commoros have been playing 3X better than Zambia for the past 4 yrs or so. They beat G…",estj,"@FMwenge Favoritos, sí, pero commoros han estado jugando 3X mejor que Zambia durante los últimos 4 años o así. Ganaron a G..."
716,"@WelBeast Very few criticize Christiano for scoring against small ranked teams. 
It is you Mr Wenger who is trying…",estj,"@WelBeast Muy pocos critican a Christiano por marcar contra equipos de poca categoría.
Es usted, señor Wenger, quien intenta..."
717,@_gyesi That dude on the far right is not  Odegaard but Suarez,estj,@_gyesi Ese tío de la extrema derecha no es Odegaard sino Suárez
718,"@I_Am_The_ICT How to Journal. 

Open a WhatsApp/Telegram single group [ Create a group add one participant and kick…",estj,"@I_Am_The_ICT Cómo escribir un diario.

Abre un grupo de WhatsApp/Telegram [ Crea un grupo, añade un participante y..."
719,@I_Am_The_ICT 5M FVG left in the LS. NYS has traded back to it and respected it. NAS100,estj,@I_Am_The_ICT Quedan 5M de FVG en la LS. NYS ha vuelto a negociar con ella y la ha respetado. NAS100
720,"@AccidentalBiker @I_Am_The_ICT NY has traded back to the 5M FVG left in the LS I mentioned above, respected it.",estj,"@AccidentalBiker @I_Am_The_ICT NY ha vuelto a negociar hasta los 5M que le quedaban a FVG en el LS que he mencionado arriba, lo respetaba."
721,"@ngoni_princesss People who sleeping with socks 🧦are low key amphibians.

I hardly breath sleeping under a mosquito net or with socks.",estj,"@ngoni_princesss La gente que duerme con calcetines 🧦son anfibios de baja estofa.

Yo apenas respiro durmiendo bajo mosquitera o con calcetines."
722,"@TeamMakeSure Computer savvy, deleted my first account in 2011 because I couldn't figure this App.",estj,"@TeamMakeSure Conocedor de la informática, borré mi primera cuenta en 2011 porque no podía descifrar esta App."
723,@AccidentalBiker @I_Am_The_ICT Didnt trade back to the 5M FVG but it did respect the one on 1M for a move to create LSH.,estj,@AccidentalBiker @I_Am_The_ICT Didnt trade back to the 5M FVG but it did respect the one on 1M for a move to create LSH.
724,"@mcloy_kay Don't laugh on that call ever.
 Money first!",estj,"@mcloy_kay No te rías en esa llamada nunca.
 ¡Primero el dinero!"
725,"@mcloy_kay It is better I go full force on the ""respect"" then realise I am talking to a kid than assume I am talkin…",estj,"@mcloy_kay Es mejor que vaya a tope con el ""respeto"" y luego darme cuenta de que estoy hablando con un crío que asumir que estoy habl..."
726,"Bet on yourself, always!",estj,"Apuesta por ti mismo, ¡siempre!"
727,"@IamEdi07 These new POS are not good at all, like they are bad.",estj,"@IamEdi07 Estos nuevos TPV no son nada buenos, como si son malos."
728,"@OscarNgulube 😂
He was the most useless.
He coach us also useless for not seeing that the boy was a liability",estj,"@OscarNgulube 😂
Fue el más inútil.
Él entrenador nosotros también inútiles por no ver que el chico era un lastre"
729,@OscarNgulube The number 4 is the most useless weh 😂,estj,@OscarNgulube El número 4 es el más inútil weh 😂
730,"@Chaingaz Zampost is not innovative. This is the only kind of innovation they always come up with. 
They did the sa…",estj,"@Chaingaz Zampost no es innovador. Este es el único tipo de innovación que siempre se les ocurre.
Hicieron la sa..."
731,"""10 Netflix movies"" and ""10 movie's on Netflix"" have different meanings.",estj,"""10 películas de Netflix"" y ""10 películas en Netflix"" tienen significados diferentes."
732,@iamabayorr Selling your resources in their currency is robbery. If they do not have the money they will simply tur…,estj,@iamabayorr Vender tus recursos en su moneda es un robo. Si no tienen el dinero que simplemente tur...
733,"@iamabayorr Everyone knows this. $ was king when it was backed by gold but Nickson came &amp; decoupled it, now it is b…",estj,"@iamabayorr Todo el mundo sabe esto. $ era el rey cuando estaba respaldado por oro, pero Nickson vino &amp; desacoplado, ahora es b..."
734,@Integralmufc @ESPNFC Henry should know we watched him too 😂,estj,@Integralmufc @ESPNFC Henry debe saber que nosotros también lo vimos 😂.
735,"@TeamMakeSure I still can not fathom how that is.
Ine I am okay with either.
No pros, No cons.",estj,"@TeamMakeSure Todavía no puedo entender cómo es eso.
Ine me parece bien cualquiera de los dos.
Ni pros, ni contras."
736,"@patin_colby Easy to forget to do unscheduled tasks when you are in the ""zone"", it happens. 

If you want never to…",estj,"@patin_colby Fácil olvidarse de hacer tareas no programadas cuando estás en la ""zona"", suele pasar.

Si quieres que nunca..."
737,"@TeamMakeSure I have trouble comprending this.

I think it is all the same.

Pay me hourly, weekly, monthly, pa 15,…",estj,"@TeamMakeSure Me cuesta entender esto.

Creo que es todo lo mismo.

Págame por hora, semanal, mensual, pa 15,...."
738,"@BabeXhosa @2022AFRICA Humans are creatures of habit, ignore this at your peril.",estj,"@BabeXhosa @2022AFRICA Los humanos somos criaturas de hábitos, ignóralo por tu cuenta y riesgo."
739,"@joseph_kalimbwe IT'S A STUPID LAW. 

""How the hell can you Jail someone for saying X is not a christain""",estj,"@joseph_kalimbwe ES UNA LEY ESTÚPIDA.

""Como coño se puede Encarcelar a alguien por decir que X no es cristiano"""
740,"@Derah91 @cfcAds @siphillipssport @SPORTBILD Pls, do not drag us into this. 
We paid top dollar for El Nino, Kepa,…",estj,"@Derah91 @cfcAds @siphillipssport @SPORTBILD Pls, no nos metas en esto.
Pagamos mucho dinero por El Niño, Kepa,..."
741,"@Devil5Advoc8 Yes, her. 
She is stupid that one 😂",estj,"@Devil5Advoc8 Sí, ella.
Es tonta esa 😂."
742,"@frairaiboi @AFC_thms The Royal Rumble of football. Manchester United would always be the first to be eliminated.

 Fans are annoying! 😂",estj,"@frairaiboi @AFC_thms El Royal Rumble del fútbol. El Manchester United siempre sería el primero en ser eliminado.

 ¡Los aficionados son unos pesados! 😂"
743,"@Devil5Advoc8 You haven't met the Manda hill traffic lights woman beggar. She throws away small notes and coins, so very stupid!",estj,"@Devil5Advoc8 No has conocido a la mendiga del semáforo de Manda hill. ¡Ella tira billetes pequeños y monedas, tan muy estúpido!"
744,"@lordCaeser I think I quit in 2015/16. 
I still consume way to much information still.",estj,"@lordCaeser Creo que lo dejé en 2015/16.
Sigo consumiendo demasiada información todavía."
745,For me it is the NEWS,estj,Para mí son las NOTICIAS
746,Before you sell you toes ask yourself if you're okay when you feet 👣 start leading you to chingwele involuntarily at midnight 😂,estj,Antes de venderte los dedos de los pies pregúntate si estarás bien cuando tus pies 👣 empiecen a llevarte al chingwele involuntariamente a medianoche 😂
747,@FMwenge @Hail_Laurie 🙏🏿 to be in an uncle in the diaspora 😊,estj,@FMwenge @Hail_Laurie 🙏🏿 estar en un tío en la diáspora 😊
748,@MrSokoni Dale Carnegie,estj,@MrSokoni Dale Carnegie
749,@_ziwolire 😂,estj,@_ziwolire 😂
750,"@CFCPys @AP Have a Marina in your life.
 I bet she adviced him on how well to manauver.",estj,"@CFCPys @AP Tenga una Marina en su vida.
 Apuesto a que ella le aconsejó sobre cómo manauver bien."
751,"@MrSokoni Leadership / Networking. 

How to win friends &amp; influence people. The second best book I have read.",estj,"@MrSokoni Liderazgo / Trabajo en red.

Cómo ganar amigos &amp; influir en las personas. El segundo mejor libro que he leído."
752,"@_ziwolire Stay true to your word.
A girl's word is her bond, no?",estj,"@_ziwolire Mantente fiel a tu palabra.
La palabra de una chica es su vínculo, ¿no?"
753,"@_ziwolire Do it, next month is in 4hrs",estj,"@_ziwolire Hazlo, el próximo mes es en 4hrs"
754,@AzzaroVisa @SwabiraJ That's 30mls for sure 😂,estj,@AzzaroVisa @SwabiraJ Son 30mls seguro 😂.
755,"@Kestings1 @jonathanlupand0 If you've ever watched a star wars sequel and like it then this is good, if not you'll find it below average.",estj,"@Kestings1 @jonathanlupand0 Si alguna vez has visto una secuela de star wars y te ha gustado entonces esta es buena, si no te parecerá por debajo de la media."
756,"@I_Am_The_ICT Today was a green day, got shaken out early before reaching last week's high.",estj,"@I_Am_The_ICT Hoy fue un día verde, se sacudió temprano antes de alcanzar el máximo de la semana pasada."
757,"@I_Am_The_ICT Yesterday was a holiday, makes sense. 
Low volume, no follow-ups, red day for me.",estj,"@I_Am_The_ICT Ayer fue festivo, tiene sentido.
Poco volumen, sin seguimiento, día rojo para mí."
758,@Freezo_RSA @2022AFRICA The only thing I liked was the native ringtone 😂,estj,@Freezo_RSA @2022AFRICA Lo único que me gustó fue el ringtone nativo 😂.
759,@ZedCreator Ifi ifyo talika 😂,estj,@ZedCreator Ifi ifyo talika 😂
760,"@ZedCreator tantamount, treatment...",estj,"@ZedCreator equivalente, tratamiento..."
761,"In trading, fast growth is slow growth, slow growth is fast depression free growth. 

Bet small, bet often 🆙 😊",estj,"En el comercio, el crecimiento rápido es crecimiento lento, el crecimiento lento es crecimiento rápido sin depresión.

Apuesta poco, apuesta a menudo 🆙😊."
762,"@MoneyHasbulla @DzawandaMK I think wheat global supply is what will reduce, pushing demand &amp; consequently costs 🆙 [ cereals 🆙 🆙 🆙]",estj,"@MoneyHasbulla @DzawandaMK Creo que la oferta global de trigo es la que se reducirá, empujando la demanda &amp; consecuentemente los costes 🆙 [ cereales 🆙 🆙 🆙 🆙]."
763,@LivEchonews This reminds me of Leicester City.,estj,@LivEchonews Esto me recuerda al Leicester City.
764,@MuleyaSally @LFC Mo's shots met an equal foe in Courtois.,estj,@MuleyaSally @LFC Los disparos de Mo encontraron un enemigo igual en Courtois.
765,"@MoSalah You did give it your best Mo, your very best. 

Those shots unfortunately met an equal foe. 

You gave it everything. 
#chelsea",estj,"@MoSalah Has dado lo mejor de ti Mo, lo mejor de ti.

Desgraciadamente, esos disparos se encontraron con un enemigo igual.

Lo diste todo.
#chelsea"
766,"@MuleyaSally @LFC Your lads gave everything. 

Hardluck!",estj,"@MuleyaSally @LFC Tus chicos lo dieron todo.

¡Mala suerte!"
767,@UTDTrey A 🐍 can never be the best in the world not even amongst fellow 🐍's,estj,@UTDTrey Un 🐍 nunca puede ser el mejor del mundo ni siquiera entre compañeros 🐍.
768,"The 🐍 is making excellent stops 🚫  
#UCLfinal",estj,"El 🐍 está haciendo excelentes paradas 🚫
#UCLfinal"
769,@brfootball Mbappé living rent free in his 🧠,estj,@brfootball Mbappé viviendo de alquiler gratis en su 🧠.
770,"@RestartedTrader Nothing is. 

Nothing can &amp; will exist without someone beginning.",estj,"@RestartedTrader Nada lo es.

Nada puede &amp; existirá sin que alguien comience."
771,"@MoneyHasbulla That land must be on title ASAP 😂, I know my govt",estj,"@MoneyHasbulla Ese terreno debe estar escriturado cuanto antes 😂, conozco a mi gob."
772,"@Peter_Kays You hve super rare skills, job-hopping, or were on probation. 
 All in all, jobs are scarce &amp; most coll…",estj,"@Peter_Kays Tienes habilidades super raras, job-hopping, o estaban en libertad condicional.
 En general, los puestos de trabajo son escasos..."
773,"@Peter_Kays ""You got to start from somewhere"" has become a cliche' in 🇿🇲 

It is so hard to hve your salary increas…",estj,"@Peter_Kays ""You got to start from somewhere"" se ha convertido en un cliché en 🇿🇲

Es tan difícil que te aumenten el sueldo..."
774,@Hendrix_ChiChi @mcloy_kay Ine kudabwa 😂,estj,@Hendrix_ChiChi @mcloy_kay Ine kudabwa 😂
775,Things keep getting stranger in #StrangerThings4,estj,Las cosas se ponen cada vez más extrañas en #StrangerThings4
776,"@TraderDivergent You'll develop much faster as a trader when your emotions are in check, and you'll have them in ch…",estj,"@TraderDivergent Te desarrollarás mucho más rápido como trader cuando tus emociones estén bajo control, y las tendrás en ch...."
777,"Those that decide to Live a life of infamy will be Judged on that, that is how it is &amp; should be.",estj,"Aquellos que decidan Vivir una vida de infamia serán Juzgados por ello, así es &amp; debe ser."
778,I just want to sleep without having a bad dream.,estj,Sólo quiero dormir sin tener una pesadilla.
779,@EmperorBTC BNB &amp; Solana,estj,@EmperorBTC BNB &amp; Solana
780,@manase_david @selfstyledking The position came with privileges 😂,estj,@manase_david @selfstyledking El puesto venía con privilegios 😂.
781,"@selfstyledking Had a bell ringer friend, we used to call him kapompomsha 😂",estj,"@selfstyledking Tenía un amigo campanero, le llamábamos kapompomsha 😂."
782,"@claramunsanje23 😂😂
A certain newspaper editor will claim credit.",estj,"@claramunsanje23 😂😂
Cierto director de periódico se atribuirá el mérito."
783,@claramunsanje23 English will be much easier to speak &amp; write😂,estj,@claramunsanje23 El inglés será mucho más fácil de hablar &amp; escribir😂
784,#JoseMourinho 💯,estj,#JoseMourinho 💯
785,"@caroline_flame UFO mu zambia, nakwena ku kitwe. 

Aliens only visit NY or California 😂",estj,"@caroline_flame OVNI mu zambia, nakwena ku kitwe.

Los extraterrestres solo visitan NY o California 😂."
