,text,label,translation
895,@SofieFroehlich This means my 2 year Stay-versary is approaching!,isfj,@SofieFroehlich ¡Esto significa que se acerca mi aniversario de 2 años!
896,"@HwangKkami91 not wanting anything provocative or with foul language showing in a workplace, but someone’s got a fl…",isfj,"@HwangKkami91 no quiero nada provocativo o con lenguaje soez mostrando en un lugar de trabajo, pero alguien tiene un fl..."
897,"@HwangKkami91 I don’t think it’s crazy, since for a long time visible tattoos have been popular for gangs and crimi…",isfj,"@HwangKkami91 No creo que sea una locura, ya que durante mucho tiempo los tatuajes visibles han sido populares para las pandillas y crimi..."
898,@HwangKkami91 It’s not “only criminals” who get tattoos nowadays. That’s how I’ve perceived the anti-tattoo culture…,isfj,"@HwangKkami91 No son ""sólo los criminales"" los que se tatúan hoy en día. Así es como he percibido la cultura anti-tatuajes...."
899,"@HwangKkami91 Right? It doesn’t affect my performance, and it doesn’t make people think I’m some kind of hooligan o…",isfj,"@HwangKkami91 ¿Verdad? No afecta a mi rendimiento, y no hace que la gente piense que soy una especie de hooligan o...."
900,@HwangKkami91 I just want to have punky colors in my hair without asking permission from HR. lol,isfj,@HwangKkami91 Yo solo quiero tener colores punky en el pelo sin pedir permiso a RRHH. lol
901,@kittyjunhwi @pledis_17 You are so pretty and cute! Also love the Mingi cameo! 😁,isfj,@kittyjunhwi @pledis_17 ¡Eres tan guapa y mona! ¡Además me encanta el cameo de Mingi! 😁
902,@KpopKonverters Wild! That means we’re approaching my 2 year stan-iversary! 😆,isfj,@KpopKonverters ¡Salvaje! Eso significa que nos acercamos a mi 2 año stan-aniversario! 😆
903,"@iamnabeela That is Christopher Bang, aka Bang Chan. He is the leader of Stray Kids, and he is amazing. 🥰",isfj,"@iamnabeela Ese es Christopher Bang, alias Bang Chan. Es el líder de Stray Kids y es increíble. 🥰"
904,@amessagefromm I’m glad you’ve found something to keep you occupied!,isfj,@amessagefromm ¡Me alegro de que hayas encontrado algo que te mantenga ocupada!
905,@unholy_rowoon,isfj,@unholy_rowoon
906,@SofieFroehlich 😱🤯,isfj,@SofieFroehlich 😱🤯
907,@amessagefromm So cute!,isfj,@amessagefromm ¡Qué mono!
908,@unholy_rowoon It’ll be my first too!,isfj,@unholy_rowoon ¡También será la primera!
909,@peachyahxo Can confirm. Sorry you’re dealing with it too. Here if you need to vent~,isfj,@peachyahxo Puedo confirmarlo. Siento que estés lidiando con ello también. Aquí si necesitas desahogarte~
910,@jasmine_nl The most perfect~~,isfj,@jasmine_nl La más perfecta~~
911,@jasmine_nl I love him~ ^^,isfj,@jasmine_nl Lo amo~ ^^
912,@Bangtannnieeee 💜💜💜,isfj,@Bangtannnieeee 💜💜💜💜
913,@Bangtannnieeee Congrats!!,isfj,@Bangtannnieeee ¡¡¡Felicidades!!!
914,@Bangtannnieeee Waaah really!!,isfj,@Bangtannnieeee ¡¡Waaah de verdad!!
915,Perfect. Handsome. Adorable. Gorgeous. Wonderful. Amazing. I am in LOVE!,isfj,Perfecto. Guapo. Adorable. Precioso. Maravilloso. Increíble. ¡Estoy enamorada!
916,@Emma_Jimin13 Oh look! My nerdy bf! 😁,isfj,@Emma_Jimin13 ¡Oh mira! ¡Mi bf nerd! 😁
917,@SKZSeattle I love the banners even more now!,isfj,@SKZSeattle ¡Ahora me gustan aún más las pancartas!
918,"@wonhaogyuhui @StanOfTheMulti I just had a weird deja vu moment, so I was like waaaaaaaaaait a second! lol",isfj,"@wonhaogyuhui @StanOfTheMulti Acabo de tener un extraño deja vu momento, así que yo estaba como waaaaaaaaaait un segundo! lol"
919,@wonhaogyuhui @StanOfTheMulti Wait… I think you sent that link previously maybe? I started watching it and it’s in my queue… 🤔,isfj,@wonhaogyuhui @StanOfTheMulti Espera... creo que enviaste ese enlace anteriormente tal vez? Lo empecé a ver y está en mi cola... 🤔
920,@jasmine_nl Nice!!,isfj,@jasmine_nl ¡Bien!
921,@jasmine_nl It looks so good!!,isfj,@jasmine_nl ¡¡Tiene tan buena pinta!!
922,"@the_ogsg The love of my life, Park Junhee!!",isfj,"@the_ogsg ¡¡El amor de mi vida, Park Junhee!!"
923,@Ateezsanfanboy EXACTLY,isfj,@Ateezsanfanboy EXACTAMENTE
924,@Herebemultis I’m FREAKING OUT!,isfj,@Herebemultis ¡Estoy ALUCINANDO!
925,@Ateezsanfanboy Magic,isfj,@Ateezsanfanboy Magic
926,@Dreamsaboutkpop I have some nominations. lol,isfj,@Dreamsaboutkpop Tengo algunas nominaciones. lol
927,"Overheard someone saying “during COVID, people did…” today… as if COVID is a thing of the past. 🤦‍♀️
Guess what? It…",isfj,"Hoy he oído a alguien decir ""durante la COVID, la gente hacía...""... como si la COVID fuera cosa del pasado. 🤦‍♀️
¿Adivina qué? Es..."
928,@Yheelabolala They’re definitely worth even a casual stan I think!,isfj,@Yheelabolala ¡Sin duda son dignos incluso de un fan casual!
929,@Yheelabolala Well let me know how it goes!,isfj,@Yheelabolala ¡Pues ya me contarás qué tal!
930,@Dem0n_Line Aussie line! 🦘 🐨,isfj,@Dem0n_Line ¡Línea australiana! 🦘 🐨
931,@Dem0n_Line Stray Kids,isfj,@Dem0n_Line Stray Kids
932,"@Dem0n_Line Astro - Eunwoo and Moonbin
Big Bang - Daesung",isfj,"@Dem0n_Line Astro - Eunwoo y Moonbin
Big Bang - Daesung"
933,@Yheelabolala haha Well I admire your dedication in looking into them! They’re one of my emotional support groups~…,isfj,@Yheelabolala jaja ¡Bueno admiro tu dedicación en investigarlos! Son uno de mis grupos de apoyo emocional~....
934,@Yheelabolala Astro,isfj,@Yheelabolala Astro
935,@Dreamsaboutkpop Me too. I’m so frustrated I’m still so messed up and not better. Anyways. Thank you for your encouragement. 💕,isfj,@Dreamsaboutkpop Yo también. Estoy tan frustrada que sigo tan mal y no mejoro. De todas formas. Gracias por vuestros ánimos. 💕
936,@wonhaogyuhui Thank you. 💕,isfj,@wonhaogyuhui Gracias. 💕
937,"@wonhaogyuhui And thank you. I’m not usually this frustrated or angry or upset, but I’m just so OVER it all, you know?",isfj,"@wonhaogyuhui Y gracias. Normalmente no estoy tan frustrado o enojado o molesto, pero estoy tan OVER todo, ¿sabes?"
938,"@wonhaogyuhui I don’t know why I was stiff in the first place though. It’s frustrating. 
I messaged my PT though sh…",isfj,"@wonhaogyuhui Aunque no sé por qué estaba tieso en primer lugar. Es frustrante.
Envié un mensaje a mi PT aunque sh..."
939,@wonhaogyuhui I’ve been really uncomfortable and sore and my skin has been sensitive since PT and massage yesterday…,isfj,@wonhaogyuhui He estado realmente incómodo y dolorido y mi piel ha estado sensible desde PT y masaje ayer....
940,@wonhaogyuhui I don’t know,isfj,@wonhaogyuhui No sé
941,"@Dreamsaboutkpop I know I haven’t been sleeping enough, but it’s also my PT exercises progressing and getting harde…",isfj,"@Dreamsaboutkpop Sé que no he estado durmiendo lo suficiente, pero también son mis ejercicios de PT progresando y cada vez más..."
942,@wonhaogyuhui NOPE. And not looking to be any time soon at this rate.,isfj,@wonhaogyuhui NOPE. Y no parece que vaya a ser pronto a este paso.
943,I feel like I’ve regressed in the recovery process from that stupid car accident back in January. I’m frustrated an…,isfj,Siento que he retrocedido en el proceso de recuperación de ese estúpido accidente de coche en enero. Estoy frustrado y...
944,@Dreamsaboutkpop He is SUCH a cutie!,isfj,@Dreamsaboutkpop ¡Es TAN mono!
945,"@MythicEhlana Hyunjin
And Seungmin",isfj,"@MythicEhlana Hyunjin
Y Seungmin"
946,@Dreamsaboutkpop His voice is what made me stan. No joke. lol,isfj,@Dreamsaboutkpop Su voz es lo que me hizo stan. No es broma. lol
947,@wonhaogyuhui Hwiyoung and Inseong,isfj,@wonhaogyuhui Hwiyoung e Inseong
948,@Dreamsaboutkpop Woosung~,isfj,@Dreamsaboutkpop Woosung~
949,@Dreamsaboutkpop @ATEEZofficial,isfj,@Dreamsaboutkpop @ATEEZofficial
950,@Dreamsaboutkpop @ATEEZofficial Love him so much~ ^^,isfj,@Dreamsaboutkpop @ATEEZofficial Love him so much~ ^^
951,@Jtaegikook2 He is~ and soooooo handsome!,isfj,@Jtaegikook2 ¡Él es~ y taaaan guapo!
952,@Jtaegikook2 We share a bias! Mine are Hwiyoung and Inseong!,isfj,@Jtaegikook2 ¡Compartimos prejuicios! ¡Los míos son Hwiyoung e Inseong!
953,@Moaserendipity Aww he’s delightful~,isfj,@Moaserendipity Aww es encantador~
954,@Moaserendipity Soobin!,isfj,@Moaserendipity ¡Soobin!
955,@Moaserendipity You can give me another one if you want. lol,isfj,@Moaserendipity Puedes darme otra si quieres. lol
956,@Jtaegikook2 Hmmmm SF9?,isfj,@Jtaegikook2 Hmmmm ¿SF9?
957,"@Moaserendipity I don’t know them, sorry. 😬",isfj,"@Moaserendipity no los conozco, lo siento. 😬"
958,@Moaserendipity 😁 ㅋㅋㅋ,isfj,@Moaserendipity 😁 ㅋㅋㅋ
959,@Moaserendipity I wanna poke it!,isfj,@Moaserendipity ¡Quiero pincharlo!
960,@Moaserendipity @Jtaegikook2 Ugh he is stunning!!,isfj,@Moaserendipity @Jtaegikook2 ¡¡Uf es impresionante!!
961,@Moaserendipity Me too!! And that picture! 😭🥺🫠,isfj,@Moaserendipity ¡¡Yo también!! ¡¡¡Y esa foto!!! 😭🥺🫠
962,@Moaserendipity The Boyzzzzz,isfj,@Moaserendipity The Boyzzzzz
963,@EmmyataRP haha that’s fun!,isfj,@EmmyataRP jaja ¡qué divertido!
964,@wonhaogyuhui So yes. lol,isfj,@wonhaogyuhui Así que sí. lol
965,@wonhaogyuhui Like… hot hothot…? 😁,isfj,@wonhaogyuhui ¿Como... hot hothot...? 😁
966,@EmmyataRP 😆,isfj,@EmmyataRP 😆
967,@EmmyataRP And he is definitely both! haha,isfj,@EmmyataRP ¡Y definitivamente es ambas cosas! jaja
968,@EmmyataRP,isfj,@EmmyataRP
969,"@EmmyataRP Signs are pointing to Joshua, but I don’t know them all yet. lol",isfj,"@EmmyataRP Las señales apuntan a Joshua, pero aún no las conozco todas. lol"
970,"@EmmyataRP Okay you asked me about The Boyz, so what about you?",isfj,"@EmmyataRP Vale me has preguntado por The Boyz, ¿y tú?"
971,@EmmyataRP LOL steal away!,isfj,¡@EmmyataRP LOL robar lejos!
972,"@EmmyataRP Oh I want to stan! I just started stanning SF9 and a friend is working to get me to stan Seventeen, so I…",isfj,"@EmmyataRP ¡Oh, quiero stanear! Acabo de empezar stanning SF9 y un amigo está trabajando para conseguir que me stan Diecisiete, así que..."
973,"@EmmyataRP Not sure about Oneus. I’d like to stan but haven’t gotten there yet, and I don’t know all the members. S…",isfj,@EmmyataRP No estoy seguro de Oneus. Me gustaría stanear pero aún no he llegado y no conozco a todos los miembros. S...
974,@KpopCaliii ㅋㅋㅋ,isfj,@KpopCaliii ㅋㅋㅋ
975,"@A2Zclownery I will keep that in mind, but I’m going to decline for now. I’m a bit overwhelmed at the moment… 😅",isfj,"@A2Zclownery Lo tendré en cuenta, pero voy a declinar por ahora. Estoy un poco agobiado en estos momentos... 😅"
976,"@Jtaegikook2 Umm Jackson is the only one I know… 😅
These things make me realize I don’t stan as many groups as I think. lol",isfj,"@Jtaegikook2 Umm Jackson es el único que conozco... 😅
Estas cosas me hacen darme cuenta de que no staneo a tantos grupos como creo. lol"
977,@KpopCaliii I gotchu! I gotta remember that I can send our Dubu your way randomly now. lol,isfj,@KpopCaliii ¡Te tengo! Tengo que recordar que puedo enviar nuestro Dubu su camino al azar ahora. lol
978,"@A2Zclownery 🥳🥳🥳
I’m slowly sinking into the rabbit hole of stanning, so I had to ask. haha",isfj,"@A2Zclownery 🥳🥳🥳
Me estoy hundiendo poco a poco en la madriguera del stanning, así que tenía que preguntar. jaja"
979,"@csmr459 Singer, and possibly a main dancer? Aisha does stand out, I agree. :)",isfj,"@csmr459 ¿Cantante, y posiblemente bailarina principal? Aisha sí que destaca, estoy de acuerdo :)"
980,@KpopCaliii,isfj,@KpopCaliii
981,@KpopCaliii Yesssss!!! SHINee is also my ult ult group! OT5 4 lyfe! 🥰,isfj,¡¡¡@KpopCaliii Yesssss!!! ¡SHINee también es mi grupo ult! ¡OT5 4 lyfe! 🥰
982,@wonhaogyuhui So cute and for what?,isfj,@wonhaogyuhui ¿Tan mono y para qué?
983,"@atiny_nabs Yeosang!
And Hongjoong!",isfj,"@atiny_nabs ¡Yeosang!
¡Y Hongjoong!"
984,"@Jtaegikook2 Don’t stan, no bias… 😅",isfj,"@Jtaegikook2 No stan, sin prejuicios... 😅"
985,"@KpopCaliii Onew! He was my first ever Kpop bias, and has remained for many years~ 🥰",isfj,"@KpopCaliii ¡Onew! Fue mi primer bias de Kpop, y ha permanecido durante muchos años~ 🥰."
986,@csmr459 Ooh I don’t actually know their names… but it’s probably her:,isfj,@csmr459 Ooh en realidad no sé sus nombres... pero probablemente sea ella:
987,@ansokoo 😂 okay that’s funny though!,isfj,¡@ansokoo 😂 ok eso es gracioso sin embargo!
988,@HwangKkami91 Aww he’s a cutie~,isfj,@HwangKkami91 Aww es una monada~
989,@ansokoo 🤣 your brain was like “Nope! This makes more sense!” lol,isfj,"@ansokoo 🤣 tu cerebro estaba como ""¡No! Esto tiene más sentido!"" lol"
990,"Why not? I can’t promise I’ll know all the groups, but I’ll share the biases I do have!",isfj,"¿Por qué no? No puedo prometer que conozca a todos los grupos, ¡pero compartiré los prejuicios que tengo!"
991,@A2Zclownery Seventeen,isfj,@A2Zclownery Diecisiete
992,@HwangKkami91 Txt,isfj,@HwangKkami91 Txt
993,@ansokoo Wait you didn’t know? lol,isfj,"@ansokoo Espera, ¿no lo sabías? lol"
994,@HwangKkami91 hahaha that is great! Felix is perfect to wake up to. lol,isfj,@HwangKkami91 jajaja ¡eso es genial! Felix es perfecto para despertar. lol
995,@HwangKkami91 My alarm tone is him singing about brownies~ 🥰,isfj,@HwangKkami91 Mi tono de alarma es él cantando sobre brownies~ 🥰
996,HAPPY BIRTHDAY YOYO!!! 🥰🥳,isfj,¡¡¡FELIZ CUMPLEAÑOS YOYO!!! 🥰🥳
997,@JonghoJiddies But did you see a grandfather clock?? lol,isfj,@JonghoJiddies ¿Pero viste un reloj de pie? lol
998,"Doing some light cardio to try to help my body feel better after physical and massage therapies today (ouch), and “…",isfj,"Haciendo un poco de cardio ligero para tratar de ayudar a mi cuerpo se sienta mejor después de terapias físicas y masajes hoy (ay), y ""..."
999,@amessagefromm @kpopnicedcoffee I’d say so!,isfj,@amessagefromm @kpopnicedcoffee ¡Yo diría que sí!
1000,@BambiBambiG Ahh! Cute!,isfj,@BambiBambiG Ahh! Cute!
1001,@134340degrees So scary. :/,isfj,@134340degrees Qué miedo. :/
1002,@134340degrees This is probably getting into peak tourist season too… 😬 I hope everyone stays safe.,isfj,@134340degrees Probablemente esto también esté entrando en temporada alta de turismo... 😬 Espero que todo el mundo se mantenga a salvo.
1003,@134340degrees 😳 glad I don’t have any plans to go there any time soon…,isfj,@134340degrees 😳 me alegro de no tener planes de ir allí próximamente....
1004,@eventheoars 😘,isfj,@eventheoars 😘
1005,@amessagefromm @kpopnicedcoffee Aww sweet!,isfj,@amessagefromm @kpopnicedcoffee ¡Aww dulce!
1006,@jasmine_nl 😁🥰,isfj,@jasmine_nl 😁🥰
1007,@jasmine_nl Okie~ I’m excited to see how you arrange everything!,isfj,@jasmine_nl Okie~ ¡Estoy deseando ver cómo lo organizas todo!
1008,@eventheoars Oh REALLY?? 👀,isfj,@eventheoars Oh REALLY?? 👀
1009,@jasmine_nl Good~ hopefully it all calms down soon so you can properly celebrate! :),isfj,@jasmine_nl Bien~ ¡ojalá todo se calme pronto para que puedas celebrarlo como es debido! :)
1010,@eventheoars What about the face that those bleached highlights are attached to?,isfj,@eventheoars ¿Y la cara a la que van pegadas esas mechas decoloradas?
1011,"@jasmine_nl It’s good to celebrate the wins, no matter how small, even if they hurt. 💕",isfj,"@jasmine_nl Es bueno celebrar las victorias, por pequeñas que sean, aunque duelan. 💕"
1012,"@jasmine_nl But hey, you got it done!",isfj,"@jasmine_nl Pero oye, ¡lo has conseguido!"
1013,@Jtaegikook2 I stayed with my friend for a couple of days since her parents have AC. I came back to my apartment being 90 degrees inside. 🙃,isfj,@Jtaegikook2 Me quedé con mi amiga un par de días ya que sus padres tienen AC. Volví a mi apartamento estando a 90 grados dentro. 🙃
1014,"@Jtaegikook2 This isn’t normal, but I’ll take it over the extreme heat we had last summer. Seattle doesn’t believe…",isfj,"@Jtaegikook2 Esto no es normal, pero lo tomaré por encima del calor extremo que tuvimos el verano pasado. Seattle no cree..."
1015,@Jtaegikook2 😬,isfj,@Jtaegikook2 😬
1016,"@caitlynarivas Happy birthday, Bear Bear!!",isfj,"@caitlynarivas ¡¡¡Feliz cumpleaños, Oso!!!"
1017,@jasmine_nl 😱😍🫠,isfj,@jasmine_nl 😱😍🫠
1018,"@modiamond95 Ah okay. Thank you! I work 1-5, so I’ll have to pick up at the concert.",isfj,"@modiamond95 Ah vale. ¡¡¡Gracias!!! Trabajo 1-5, así que tendré que recoger en el concierto."
1019,@nerdyauntie I kind of hate how much I love that show. lol,isfj,@nerdyauntie como que odio lo mucho que me gusta esa serie. lol
