,text,label,translation
728,@Luvrkiives @4ngeldaisy @Betterlife_07 Okay chill. At the end of the day my point still stands. They’re big,esfj,"@Luvrkiives @4ngeldaisy @Betterlife_07 Vale, cálmate. Al final mi punto sigue en pie. Son grandes"
729,"@4ngeldaisy @Betterlife_07 I think it’s more about recognition, status and respect that automatically comes with bi…",esfj,"@4ngeldaisy @Betterlife_07 Creo que se trata más de reconocimiento, estatus y respeto que automáticamente viene con la bi...."
730,@dilfxiu Song name pleassseeee,esfj,@dilfxiu Nombre de la canción pleassseeee
731,Lmaooo,esfj,Lmaooo
732,Y’all start tagging @ATEEZofficial please,esfj,"Empezad a etiquetar a @ATEEZofficial, por favor."
733,Ateez,esfj,Ateez
734,@ami_atiny Omg same or I wait until there’s a sale.,esfj,@ami_atiny Omg igual o espero a que haya rebajas.
735,@swifterslover Tolerate it,esfj,@swifterslover Tolerarlo
736,@yunho_fairy It’s acting up for me too. Somethings up,esfj,@yunho_fairy A mí también me está dando problemas. Algo pasa
737,My birthday month yay!,esfj,El mes de mi cumpleaños.
738,@sxcere_ @Jeon_ixxy @khjprecious Clearly you have no taste,esfj,@sxcere_ @Jeon_ixxy @khjprecious Claramente no tienes gusto.
739,Aren’t little mix fans called mixers?,esfj,¿No se llaman mezcladores a los pequeños ventiladores de mezcla?
740,"Joining in with hashtag bc stealing is never okay. Be original 
#JYP_표절논란_해명해 
#JYP_해명해_사과해_인정해 
#JYP_해명해_사과해_인정…",esfj,"Únete al hashtag bc robar nunca está bien. Sé original
#JYP_plagio_preocupaciones_resueltas
#JYP_해명해_사과해_인정해
#JYP_해명해_사과해_인정..."
741,I hope it turns out good,esfj,Espero que salga bien
742,@atzworshiper @yunho_fairy This,esfj,@atzworshiper @yunho_fairy Esto
743,Not the atussy 😂💀,esfj,No el atussy 😂💀
744,@atiny_multistan Our beloved summer,esfj,@atiny_multistan Nuestro querido verano
745,Shax is literally so privileged,esfj,Shax es literalmente tan privilegiado
746,@ilovejo0n @ganbaluna @UrMagical15 @choi_nele So yes you are the bad person,esfj,@ilovejo0n @ganbaluna @UrMagical15 @choi_nele Así que sí tú eres la mala persona
747,@ilovejo0n @ganbaluna @UrMagical15 @choi_nele Is called fighting back. Did you think we were just gonna let y’all d…,esfj,@ilovejo0n @ganbaluna @UrMagical15 @choi_nele Se llama contraatacar. ¿Pensaste que íbamos a dejar que todos d...
748,This is my first time hearing of Christmas Tree— is it the one for that kdrama on Netflix?,esfj,"Es la primera vez que oigo hablar de Christmas Tree, ¿es el de ese kdrama de Netflix?"
749,"@snowflower_n @thetaeprint A group of 8 members- 1 is exol, another one is a fan of monster x, 1 army and multi. Tf are you talking about?",esfj,"@snowflower_n @thetaeprint Un grupo de 8 miembros- 1 es exol, otro es fan de monster x, 1 army y multi. Tf de que estas hablando?"
750,"Ateez wanted special!!!!!!
@ATEEZofficial #ATEEZ",esfj,"¡¡¡¡¡¡Se busca Ateez especial!!!!!!
@ATEEZofficial #ATEEZ"
751,I’m convinced that the only people from that fandom that are up our asses are the dumb ones bc ain’t no way,esfj,Estoy convencido de que las únicas personas de ese fandom que están en nuestros culos son los tontos bc no es ninguna manera
752,Can we have a timeline cleanse now,esfj,¿Podemos tener una línea de tiempo de limpieza ahora
753,@Armymaze7 @HONGSMINGKI Tons of likes? Bruh,esfj,@Armymaze7 @HONGSMINGKI ¿Toneladas de likes? Bruh
754,@yeosangsdoe @realhojong Yikes,esfj,@yeosangsdoe @realhojong Yikes
755,Park Seonghwa babe get behind me.💕😭,esfj,Park Seonghwa nena ponte detrás de mí.💕😭
756,"Maybe they want to Seonghwa to paraphrase and reference, on some—
“You are the reason I have come to develop a deep…",esfj,"Tal vez quieren que Seonghwa parafrasee y haga referencia, en alguna-
""Tú eres la razón por la que he llegado a desarrollar una profunda..."
757,@NotBonkyP So hot of us tbh💅🏽,esfj,@NotBonkyP Tan caliente de nosotros tbh💅🏽
758,Maybe the more Kpop twt believes ateez is privileged it will manifest itself and become the truth🕯🕯🕯,esfj,Quizás cuanto más twt de Kpop crea que ateez es un privilegiado se manifestará y se convertirá en la verdad🕯🕯🕯
759,It makes you a bad person,esfj,Te convierte en una mala persona
760,Idc what the fight is about but lessening the struggles of someone else just because you struggled “more” / differe…,esfj,"No sé de qué va la pelea, pero menospreciar la lucha de otra persona sólo porque tú has luchado ""más"" / difere..."
761,Ateez have honestly come so far I’m so proud of them😭,esfj,Ateez sinceramente han llegado tan lejos estoy tan orgulloso de ellos😭
762,@btsofcrows Obviously. Idk much about armytiny but clearly op was happy that both their ults were doing well. Atiny…,esfj,@btsofcrows Obviamente. Idk mucho sobre armytiny pero claramente op estaba feliz de que sus dos ults estaban haciendo bien. Atiny...
763,@joonIyricist Don’t insult ateez’s hardwork. Say what you want about Atinys idgaf but Ateez have done nothing but w…,esfj,@joonIyricist No insultes el trabajo duro de ateez. Digan lo que quieran de Atinys idgaf pero Ateez no han hecho nada mas que w....
764,"Ateez Bonsang!!! Congrats votinys 🎉
#ATEEZ @ATEEZofficial",esfj,"¡¡¡Ateez Bonsang!!! Felicidades votinys 🎉
#ATEEZ @ATEEZofficial"
765,Atiny lacks reading comprehension. Some of y’all are being so mean to op for literally no reason damn.,esfj,"Atiny carece de comprensión de lectura. Algunos de ustedes están siendo tan malo para op para, literalmente, ninguna razón maldita sea."
766,"Inception/thanxx era. I was voting like hell, and it was my first time too",esfj,"Era Inception/thanxx. Yo estaba votando como el infierno, y era mi primera vez también"
767,@_mymusictaste Take all the rest you need Mingi❤️,esfj,@_mymusictaste Tómate todo el descanso que necesites Mingi❤️
768,Watch you show up on Ateez reacts to memes on the internet part 2💀,esfj,Mira como apareces en Ateez reacciona a los memes en internet parte 2💀
769,@preciouteez Not sure. Could be about the hi-touch thing where antis were making offensive jokes about ateez being in a zoo,esfj,@preciouteez No estoy seguro. Podría ser sobre la cosa hi-touch donde antis estaban haciendo bromas ofensivas sobre ateez estar en un zoológico
770,And we will never stop defending them. Ateez and Atiny are done with being the punching bags of Stan twt. Antis nee…,esfj,Y nunca dejaremos de defenderlos. Ateez y Atiny se han cansado de ser los sacos de boxeo de Stan twt. Antis nee...
771,Atiny💕,esfj,Atiny💕
772,When I was 14 even 18 year olds seemed old to me so idk about caring so much about what a 14 y/o thinks,esfj,"Cuando tenía 14 años, incluso los de 18 me parecían mayores, así que no sé si me importaba lo que pensara alguien de 14 años."
773,@mykittypaws I love this. Reminds me of my philosophy class😂,esfj,@mykittypaws Me encanta esto. Me recuerda a mi clase de filosofía😂
774,"@WhiteGirlAiNA It’s bc they are😭
We don’t wanna lie💕",esfj,"@WhiteGirlAiNA Es porque son😭
No queremos mentir💕"
775,Hongjoong holds grudges like nobody’s business,esfj,Hongjoong guarda rencor como nadie.
776,@bIueprintskiz Our main vocal literally leading the industry ❤️✨,esfj,@bIueprintskiz Nuestro principal vocal liderando literalmente el sector ❤️✨
777,@rockjwy Everytime,esfj,@rockjwy Siempre
778,Literally every Ateez song,esfj,Literalmente todas las canciones de Ateez
779,Lmao😂,esfj,Lmao😂
780,@Frrogzzz @emimalher @san_smiling @SANSRlO No one said it was okay. Op is just showing the difference. If you look…,esfj,@Frrogzzz @emimalher @san_smiling @SANSRlO Nadie dijo que estuviera bien. Op solo está mostrando la diferencia. Si te fijas...
781,“Ateez is having a concert and they in our business”— literally Atiny twt rn. I promise you we’re not💕,esfj,"""Ateez está teniendo un concierto y que en nuestro negocio""- literalmente Atiny twt rn. Te prometo que no somos💕"
782,@theleadersz @skzalbi @stayvillesenemy Anyways look how prettyyyyyy,esfj,@theleadersz @skzalbi @stayvillesenemy Anyways look how prettyyyyyy
783,:(,esfj,:(
784,@straykidsstays3 @1024print Nah op is 100% correct. Atz are on a whole other level.,esfj,@straykidsstays3 @1024print Nah op es 100% correcto. Atz están a otro nivel.
785,"@emimalher @san_smiling @SANSRlO Stays were liking the video dragging Jongho, but atiny weren’t liking the one drag…",esfj,"@emimalher @san_smiling @SANSRlO A Stays le estaba gustando el video arrastrando a Jongho, pero a atiny no le estaba gustando el que arrastra...."
786,@cherry_sas95 @junminaj @soompi I’m pretty sure it’s illegal. Designers can sue.,esfj,@cherry_sas95 @junminaj @soompi Estoy bastante seguro de que es ilegal. Los diseñadores pueden demandar.
787,@ami_atiny Are they okay?,esfj,@ami_atiny ¿Están bien?
788,@ami_atiny Same. I was thinking that maybe it’s bc it was mostly new atiny that went I’m not sure. It could be the audio quality too.,esfj,@ami_atiny Igual. Estaba pensando que tal vez es bc era en su mayoría atiny nuevo que fue no estoy seguro. Podría ser la calidad de audio también.
789,@ami_atiny I was just saying—,esfj,@ami_atiny Sólo estaba diciendo...
790,"Ms. Adibah Noor passed away? 

Condolences to arwah’s dearest family members and friends.",esfj,"¿Ha fallecido la Sra. Adibah Noor?

Condolencias a los familiares y amigos más queridos de Arwah."
791,"tahu la ko one of the richest people in sarawak, but please the attitude. aku pun manusia gak.",esfj,"tahu la ko una de las personas más ricas de sarawak, pero por favor la actitud. aku pun manusia gak."
792,@mirahmahmood AKAN! WAJIB! 🥰🥰,esfj,¡@mirahmahmood AKAN! WAJIB! 🥰🥰
793,"The fact alissa make some time, clear out her schedule just to visit me in Sarawak, well, I should reciprocate also…",esfj,"El hecho de que Alissa haga algo de tiempo, despeje su agenda sólo para visitarme en Sarawak, bueno, yo también debería corresponderle..."
794,Staying over at my aunt place yesterday. Everyone in the fam woke me up at 8.30am because they think I’m late for w…,esfj,Ayer me quedé a dormir en casa de mi tía. Todos en la fam me despertó a las 8.30am porque piensan que llego tarde a w...
795,🤍My loves🤍,esfj,🤍Mis amores🤍
796,"@nabilahudatahar Praying you will get the job, away from toxic environment and with a better pay! Get the bag gurl🥰",esfj,"¡@nabilahudatahar Rezando para que consigas el trabajo, lejos del ambiente tóxico y con mejor sueldo! Get the bag gurl🥰"
797,"The most hilarious situation is whenever the driver is making announcement when we reached at a district; 

“Tiao (…",esfj,"La situación más hilarante es cuando el conductor hace un anuncio cuando llegamos a un distrito;

""Tiao (..."
798,Today probably marked one the most eventful day in my entire adult life. This driver cursed non stop all the way fr…,esfj,Hoy probablemente ha sido uno de los días más accidentados de toda mi vida adulta. Este conductor maldijo sin parar todo el...
799,DC Entertainment: Remove Amber Heard from Aquaman 2 - Sign the Petition! https://t.co/QEI0eZ1xJp via @Change,esfj,DC Entertainment: Quita a Amber Heard de Aquaman 2 - ¡Firma la petición! https://t.co/QEI0eZ1xJp via @Change
800,@FadhlinFadzli Bb u will be in sarawak till when?,esfj,@FadhlinFadzli Bb u será en sarawak hasta cuándo?
801,Kenapa today jam?? like people dah start balik kampung raya ke???,esfj,¿Por qué hoy atasco??? como la gente dah empezar balik kampung raya ke????
802,settling all the agreement within this weekend so that client can execute it  next week &amp; so glad my bossess never…,esfj,Liquidar todo el acuerdo dentro de este fin de semana para que el cliente puede ejecutar la próxima semana &amp; tan contento de que mi bossess nunca...
803,"Bohonglah kalau I say I tak takut hantu, but to be honest I more takut to manusia. Like manusia more hantu most of the time.",esfj,"Bohonglah kalau I say I takut hantu, but to be honest I more takut to manusia. Como manusia más hantu la mayoría de las veces."
804,"entahlah. 

legal fees dispute. lol. 

what a long day. super long day for me.",esfj,"entahlah.

disputa de honorarios legales. lol.

que dia tan largo. super largo para mi."
805,@meoemwowemeow replying to this question after I get the keratan akbar. I can’t remember and recall about that. It…,esfj,@meoemwowemeow responder a esta pregunta después de conseguir el keratan akbar. No puedo recordar y recordar sobre eso. Es...
806,"“I will call you back after my sekolah petang. Talk to you soon, Carol.”

The next thing I knew, she never call me…",esfj,"""Te llamaré después de mi sekolah petang. Hablamos pronto, Carol.""

Lo siguiente que supe, es que nunca me llamó..."
807,"@ishraf_hakim Nah, to the ex boss may her/his soul find the peace.",esfj,"@ishraf_hakim Nah, al ex jefe que su alma encuentre la paz."
808,"But tbh, workload tu, boleh kot dah share dengan orang lain. Finger cross new staff joining soon😭😭😭",esfj,"But tbh, workload tu, boleh kot dah share dengan orang lain. Crucemos los dedos para que pronto se incorpore nuevo personal😭😭😭😭😭😭😭😭😭."
809,"Bruh, I didn’t expect my boss to even apologise to me. People usually throw things at my face &amp; command me to just…",esfj,"Bruh, no esperaba que mi jefe ni siquiera se disculpara conmigo. La gente suele tirarme las cosas a la cara &amp; ordenarme que simplemente..."
810,I was called in to the meeting room with the BOD &amp;  given advance notice on what to expect in the upcoming 3 months…,esfj,Me llamaron a la sala de reuniones con el BOD &amp; me avisaron con antelación de lo que me esperaba en los próximos 3 meses...
811,"Apa susah, admit jer la datang from rich family background😂 like settle.",esfj,"Apa susah, admit jer la datang from rich family background😂 like settle."
812,Selamat Hari Ramadhan to you all! :) Hope it will be a good one.,esfj,¡Selamat Hari Ramadhan a todos! :) Espero que sea bueno.
813,YASSSSSSS MY FAVVV🥰🥰🥰🥲,esfj,YASSSSSSS MI FAVVV🥰🥰🥰🥲
814,"so, any netizen spam email/call kat dia ke?",esfj,"entonces, ¿algún internauta spam email/llamada kat dia ke?"
815,"Client went from Ms. Caroline to Carol and by the 16th email, he decided to just call me Karol. Apa ni. 

Masa call…",esfj,"El cliente pasó de Sra. Caroline a Carol y en el 16º correo electrónico decidió llamarme simplemente Karol. Apa ni.

Masa call..."
816,Ssup UiTM. Another scandal. lol. What’s new?,esfj,Ssup UiTM. Otro escándalo. lol. ¿Qué hay de nuevo?
817,HAPPY BIRTHDAY TO MY DEAREST LISA #BLACKPINK #LISA 🥰💛,esfj,FELIZ CUMPLEAÑOS A MI QUERIDA LISA #BLACKPINK #LISA 🥰💛
818,"Attended my first social event after 2 years. Wow. Plus, something related to my career pula tu😂 free food, free drinks 🍺",esfj,"Asistí a mi primer evento social después de 2 años. Wow. Además, algo relacionado con mi carrera pula tu😂 comida gratis, bebidas gratis 🍺."
819,@kong_daryl Noooooo pls no,esfj,@kong_daryl Noooooo pls no
820,"a sudah. orang di office start dapat covid positive. a sudah. 

dahlah last week I baru balik from signing and client positive..",esfj,"a sudah. orang di office start dapat covid positive. a sudah.

dahlah la semana pasada me baru balik de firmar y cliente positivo .."
821,meeting my brother hehe,esfj,conocer a mi hermano jeje
822,i really hate this week.,esfj,Realmente odio esta semana.
823,"attend client signing. 

few minutes later I was informed the wife is positive. 

so aku ni dikira close contact ke.",esfj,"asistir a la firma del cliente.

Unos minutos más tarde me informaron de que la esposa es positiva.

así que aku ni dikira close contact ke."
824,Whatever fuq it. You guys are like minion.,esfj,Como sea. Ustedes son como minion.
825,@moldysouffle Flash back from all those memory😂,esfj,@moldysouffle Flash back de todos esos memory😂
826,finally back home. lol🤣 sangat productive yerp this last two weeks. Trying to be “THAT GIRL”,esfj,"finalmente de vuelta a casa. lol🤣 sangat productiva yerp estas dos últimas semanas. Tratando de ser ""ESA CHICA"""
827,"bila i nak balik rumah, and i tak suka drive malam-malam😭",esfj,"cuando quiero volver a casa, y no me gusta conducir de noche😭"
828,"hujan lebat since 3.30pm at kuching and now im stranded at aunty’s place. :( minyak tak isi lagi, angin tayar also. AAAAAAAAAAH",esfj,"hujan lebat since 3.30pm at kuching and now im stranded at aunty's place. :( minyak tak isi lagi, angin tayar also. AAAAAAAAAAH"
829,hehe hang out with my brother today. cooked some herb ginseng also for him🥰 wish my other siblings also here,esfj,jeje pasar el rato con mi hermano hoy. cocinado algunos ginseng hierba también para him🥰 deseo que mis otros hermanos también aquí
830,"Knowledge is power kawan-kawan. 

Urgh, the urge to quickly to pick up things and not to diperlekehkan just because…",esfj,"El conocimiento es poder kawan-kawan.

Urgh, el impulso de forma rápida para recoger las cosas y no diperlekehkan sólo porque..."
831,meeting my beloved brother tomorrow!!!! nak pergi muzium with adik,esfj,encuentro con mi querido hermano mañana!!!! nak pergi muzium con adik
832,"on a side note, i don’t have the energy to socialise on weekend. I just want to stay in my room, read my books and watch netflix.",esfj,"Por otro lado, no tengo energía para socializar los fines de semana. Sólo quiero quedarme en mi habitación, leer mis libros y ver Netflix."
833,Dad asked me to go socialise whenever I can so that I dont just stay in my room and think about work. He suggested…,esfj,Papá me ha pedido que haga vida social siempre que pueda para no quedarme en mi habitación pensando en el trabajo. Me sugirió...
834,Lol. Should’ve separate work number and personal. brb kena beli another phone,esfj,Lol. Should've separate work number and personal. brb kena beli another phone
